trip_id,pickup_location_id,dropoff_location_id,vendor_id,pickup_datetime,estimated_dropoff_datetime,estimated_fare_amount
44167af455,248,248,2,25-05-2024 17:04,25-05-2024 17:51,85.67164966
69f8934dad,75,239,1,25-05-2024 20:08,25-05-2024 20:38,71.11918433
5875521dff,52,181,2,25-05-2024 10:49,25-05-2024 11:18,65.50113349
71bc36b605,93,138,2,25-05-2024 18:22,25-05-2024 18:56,38.95741789
df132676a9,74,166,2,25-05-2024 07:02,25-05-2024 07:21,61.41621637
70e5aa3ef6,74,151,2,25-05-2024 10:12,25-05-2024 10:55,73.27256892
d1c490a1df,166,74,2,25-05-2024 20:30,25-05-2024 21:10,13.48287258
72a4df278e,260,7,2,25-05-2024 01:02,25-05-2024 01:21,28.98241551
f38d521bc2,75,247,2,25-05-2024 09:30,25-05-2024 10:19,10.85982771
6ea6c85541,65,189,2,25-05-2024 14:33,25-05-2024 14:59,9.500156107
e30c9cf3f5,130,197,2,25-05-2024 04:24,25-05-2024 04:51,49.94370221
8c42ce70b4,116,75,2,25-05-2024 05:31,25-05-2024 06:07,63.97660728
c244d054cb,74,151,1,25-05-2024 08:40,25-05-2024 09:29,49.02222017
c637152501,33,256,2,25-05-2024 05:40,25-05-2024 06:06,88.77769241
bbc3e30fe5,49,65,2,25-05-2024 01:19,25-05-2024 02:15,82.86196812
84733c4760,74,151,2,25-05-2024 00:59,25-05-2024 01:31,29.76005922
4dc6132318,65,62,2,25-05-2024 18:38,25-05-2024 19:30,13.11428134
c8660c2027,159,152,2,25-05-2024 15:06,25-05-2024 15:37,11.91999969
5c639f6317,75,116,2,25-05-2024 16:47,25-05-2024 16:57,33.08041264
9d448273a7,97,225,2,25-05-2024 04:50,25-05-2024 05:12,87.93689114
0b29c03916,74,247,2,25-05-2024 21:34,25-05-2024 21:51,43.15226288
8e3197ed08,65,257,2,25-05-2024 12:19,25-05-2024 12:59,41.96315167
0e1094b928,260,7,2,25-05-2024 09:06,25-05-2024 09:33,61.78379814
12c532f8ae,260,7,2,25-05-2024 15:45,25-05-2024 15:57,62.1576278
52a5fef61f,93,95,2,25-05-2024 01:21,25-05-2024 01:54,33.89477119
2fef59c632,74,166,2,25-05-2024 08:07,25-05-2024 08:32,22.69387236
6569633008,74,43,2,25-05-2024 09:17,25-05-2024 09:30,42.5362191
534aa1e0db,65,49,2,25-05-2024 15:55,25-05-2024 16:32,52.49716267
a85545a07f,74,116,2,25-05-2024 00:59,25-05-2024 01:21,74.37296844
1849ef3ba4,95,135,2,25-05-2024 20:37,25-05-2024 21:33,19.85225321
fe1de8c6a3,74,151,2,25-05-2024 01:19,25-05-2024 02:09,92.33011876
455f542569,43,151,2,25-05-2024 22:25,25-05-2024 22:35,56.15696369
8f0aad809e,74,151,2,25-05-2024 09:32,25-05-2024 09:55,66.19173209
a15f7593f4,74,116,2,25-05-2024 23:52,26-05-2024 00:20,39.0512743
e00779de9a,74,151,2,25-05-2024 18:42,25-05-2024 19:11,80.15399062
a0eaf80693,95,121,2,25-05-2024 11:00,25-05-2024 11:14,51.86618521
970de8b9d2,82,138,2,25-05-2024 02:47,25-05-2024 02:54,63.50503542
ac64a44206,74,151,2,25-05-2024 16:04,25-05-2024 16:27,24.39729885
4811fc6ea3,196,134,2,25-05-2024 08:06,25-05-2024 08:29,85.48170751
25523710,97,66,2,25-05-2024 19:03,25-05-2024 19:50,76.3210861
f90b290030,95,121,2,25-05-2024 09:25,25-05-2024 10:08,58.73475352
90b24c0269,74,166,2,25-05-2024 06:03,25-05-2024 06:32,81.01440977
d6fdd12c6d,74,151,2,25-05-2024 08:15,25-05-2024 08:31,11.04224734
edef67333d,24,236,2,25-05-2024 00:11,25-05-2024 00:36,51.34305539
73a0f76a37,74,151,2,25-05-2024 12:52,25-05-2024 13:17,58.8104906
10a2b95d44,93,196,2,25-05-2024 00:07,25-05-2024 00:49,34.15179873
278aba5770,74,75,2,25-05-2024 12:40,25-05-2024 13:35,32.74375344
b8ce78a5c8,152,75,2,25-05-2024 19:22,25-05-2024 19:55,84.7563473
17887748c3,74,75,2,25-05-2024 15:12,25-05-2024 16:04,90.2052717
6a7bc12b95,7,145,2,25-05-2024 22:25,25-05-2024 23:02,46.75008557
e36c061712,97,61,2,25-05-2024 05:44,25-05-2024 06:01,66.10974502
85e28ae286,97,66,2,25-05-2024 12:58,25-05-2024 13:19,87.83871213
61038309d5,74,238,2,25-05-2024 03:13,25-05-2024 03:41,10.2299196
bf527aa6e1,166,74,2,25-05-2024 23:17,26-05-2024 00:03,50.29557353
12cb385d95,42,159,2,25-05-2024 04:37,25-05-2024 04:58,18.30890562
382bbded21,74,151,2,25-05-2024 20:33,25-05-2024 21:08,60.46579181
7aab98b4dd,134,197,2,25-05-2024 10:54,25-05-2024 11:05,77.50809694
97071deaa2,42,263,2,25-05-2024 09:13,25-05-2024 09:52,70.18317133
b5b1021475,49,181,2,25-05-2024 13:37,25-05-2024 14:28,52.42848632
f9bc79f664,65,61,2,25-05-2024 10:22,25-05-2024 10:31,39.91306279
5960f428b4,134,216,2,25-05-2024 08:28,25-05-2024 09:10,99.6747944
d2d9ae731f,42,75,2,25-05-2024 04:19,25-05-2024 04:39,28.65406197
b96c4c8b7f,74,42,2,25-05-2024 16:23,25-05-2024 17:15,11.98837156
a0ed365f00,260,145,2,25-05-2024 02:34,25-05-2024 03:14,13.72619609
7da0f04794,74,116,2,25-05-2024 08:39,25-05-2024 08:53,42.50284561
ad6b241b77,260,223,2,25-05-2024 20:32,25-05-2024 20:51,39.98854661
3de6abac55,83,70,2,25-05-2024 20:38,25-05-2024 21:09,83.78384358
995b283564,95,121,2,25-05-2024 22:56,25-05-2024 23:26,31.00043788
1f892e97d5,74,236,2,25-05-2024 18:32,25-05-2024 19:30,78.40002924
1ed100dee3,166,116,2,25-05-2024 09:15,25-05-2024 09:35,24.69224028
8ffcb8fefd,74,151,2,25-05-2024 10:56,25-05-2024 11:13,12.21831097
ef0ef08e45,75,238,2,25-05-2024 11:11,25-05-2024 11:28,19.98255851
c560f51601,95,135,2,25-05-2024 08:24,25-05-2024 08:56,14.71251666
75a4bf0acf,74,151,2,25-05-2024 18:46,25-05-2024 19:13,63.70928987
bf2973b6dc,95,121,2,25-05-2024 23:39,26-05-2024 00:29,39.84946187
eca46f5904,74,238,2,25-05-2024 00:18,25-05-2024 00:53,41.61227535
a42b185bd3,95,135,2,25-05-2024 04:18,25-05-2024 05:15,8.949638726
2b03c4f181,41,244,2,25-05-2024 07:47,25-05-2024 07:59,73.13562139
5c51c312de,74,42,2,25-05-2024 06:50,25-05-2024 07:31,23.16259678
ec2671e925,74,151,2,25-05-2024 15:31,25-05-2024 16:13,37.64752164
b577d88af6,83,138,2,25-05-2024 20:06,25-05-2024 20:36,34.80029436
2b781e6804,166,244,2,25-05-2024 13:11,25-05-2024 13:36,34.9928694
0255d55e96,166,74,2,25-05-2024 02:05,25-05-2024 02:32,31.5102255
a1c5cade7e,75,151,2,25-05-2024 01:21,25-05-2024 02:16,37.39749215
7180e51d3b,95,95,2,25-05-2024 03:56,25-05-2024 04:08,13.41296237
fb1cf99d40,82,138,2,25-05-2024 15:54,25-05-2024 16:37,32.2489156
752a6f76bf,74,151,2,25-05-2024 22:23,25-05-2024 22:47,57.96370444
c74062b6c5,74,151,2,25-05-2024 06:03,25-05-2024 06:13,22.0606228
8ee54a5789,65,189,2,25-05-2024 01:51,25-05-2024 02:27,55.07059905
fecbac864a,191,265,2,25-05-2024 14:30,25-05-2024 15:01,32.21746086
e50bddc129,74,41,2,25-05-2024 04:27,25-05-2024 04:58,75.98670251
136c7e2e82,95,196,2,25-05-2024 08:15,25-05-2024 08:35,60.68782177
9da5d9a971,74,24,2,25-05-2024 08:03,25-05-2024 08:37,35.77087608
083b0dd78d,134,197,2,25-05-2024 11:45,25-05-2024 12:23,33.10154947
330256634a,130,135,2,25-05-2024 13:38,25-05-2024 13:46,36.5563039
9e131ea429,74,151,2,25-05-2024 18:56,25-05-2024 19:48,70.45259225
33e4dfad48,75,42,2,25-05-2024 14:28,25-05-2024 14:43,57.23790044
90d4e356ad,83,138,2,25-05-2024 15:04,25-05-2024 16:03,80.33243222
b6ea65020a,52,228,2,25-05-2024 08:15,25-05-2024 08:40,21.35328823
069ed41344,166,43,2,25-05-2024 02:18,25-05-2024 02:45,58.36906871
cbea326fee,74,166,2,25-05-2024 20:36,25-05-2024 21:13,28.82722625
99ddcfffb9,74,151,2,25-05-2024 21:56,25-05-2024 22:20,97.01983134
997f7adbe1,74,116,2,25-05-2024 06:30,25-05-2024 06:38,75.79766389
3a064a5a30,65,66,2,25-05-2024 03:45,25-05-2024 04:02,58.86443475
5efe7f5645,130,205,2,25-05-2024 12:35,25-05-2024 13:09,83.39466184
149bfc6e5f,74,166,2,25-05-2024 20:56,25-05-2024 21:21,39.66246119
72795cecb8,74,24,2,25-05-2024 06:39,25-05-2024 07:00,57.21703797
406463be7c,74,75,2,25-05-2024 22:51,25-05-2024 23:04,75.51285406
6e82cd6a0a,244,151,2,25-05-2024 21:40,25-05-2024 22:19,21.32368336
b881b0341e,41,41,2,25-05-2024 01:34,25-05-2024 02:16,24.55904297
1f5c2df4c9,33,195,2,25-05-2024 03:47,25-05-2024 04:44,62.89163661
25451b3908,97,181,2,25-05-2024 18:07,25-05-2024 18:47,59.50460748
a8775ddf44,166,75,2,25-05-2024 18:13,25-05-2024 18:33,86.40979619
f80f692b3a,75,42,2,25-05-2024 16:51,25-05-2024 17:46,94.27771911
230bd6f795,40,181,2,25-05-2024 13:43,25-05-2024 14:07,10.51816709
6de183072c,260,223,2,25-05-2024 10:11,25-05-2024 10:47,13.83304072
93d5d13db5,74,166,2,25-05-2024 05:02,25-05-2024 05:52,90.50708086
17e960c74c,24,74,2,25-05-2024 09:21,25-05-2024 10:16,30.73393571
a3fa0a2a22,82,129,2,25-05-2024 18:01,25-05-2024 18:46,48.96340314
f3bab2ed45,260,7,2,25-05-2024 15:30,25-05-2024 16:24,41.42291579
35f219d2f9,116,74,2,25-05-2024 15:43,25-05-2024 16:35,54.15051864
3eed54b89a,74,168,2,25-05-2024 22:11,25-05-2024 22:27,42.83984926
252589f3e2,166,75,2,25-05-2024 14:05,25-05-2024 14:57,9.676214696
38b320a3ca,74,151,2,25-05-2024 12:38,25-05-2024 12:49,69.91859337
75ac4e0fa1,247,166,2,25-05-2024 18:48,25-05-2024 19:23,26.64226336
522c5c4de0,181,227,2,25-05-2024 12:35,25-05-2024 12:47,23.49647737
221157c531,65,66,2,25-05-2024 12:38,25-05-2024 13:30,43.10752504
f8770b9fbb,95,102,2,25-05-2024 00:18,25-05-2024 01:17,55.90126754
c46c938858,74,151,2,25-05-2024 23:01,25-05-2024 23:12,64.89499131
aa54503718,74,116,2,25-05-2024 11:34,25-05-2024 12:12,52.62373538
4447327575,74,238,2,25-05-2024 00:25,25-05-2024 01:01,73.98092841
db01e84619,74,151,1,25-05-2024 14:28,25-05-2024 15:12,56.86483312
ec4ab851af,97,97,2,25-05-2024 05:16,25-05-2024 05:59,62.62542726
9877ba920f,95,121,2,25-05-2024 04:32,25-05-2024 05:05,47.25515427
6a02690450,260,129,2,25-05-2024 20:23,25-05-2024 21:15,47.90826256
14f5d982f5,74,151,2,25-05-2024 16:32,25-05-2024 17:17,52.20927901
7057c14e61,75,42,2,25-05-2024 18:58,25-05-2024 19:11,49.58375417
eeee1cb66c,95,121,2,25-05-2024 01:06,25-05-2024 01:57,55.96857791
8186054bb3,74,43,2,25-05-2024 01:01,25-05-2024 01:17,21.07582785
84ab343f64,130,135,2,25-05-2024 12:25,25-05-2024 12:35,46.87418516
22625c3fda,74,152,2,25-05-2024 03:38,25-05-2024 04:24,28.28523558
1d6d946105,82,138,2,25-05-2024 13:44,25-05-2024 14:36,77.79116414
4aae5ac486,74,238,2,25-05-2024 15:11,25-05-2024 15:58,16.07065115
3082b2f9e9,95,130,2,25-05-2024 02:07,25-05-2024 02:49,28.89256133
ff57ecaf49,74,75,2,25-05-2024 13:23,25-05-2024 14:03,76.57621678
e3cfcd4364,130,216,2,25-05-2024 13:08,25-05-2024 13:57,56.50928434
5f07a86fbe,223,138,2,25-05-2024 03:36,25-05-2024 03:51,50.11684108
1530d2d92c,42,166,2,25-05-2024 18:41,25-05-2024 18:54,94.75596286
dc27e2fd61,74,151,1,25-05-2024 15:50,25-05-2024 16:16,12.80841251
bf2a1969b1,166,142,2,25-05-2024 16:51,25-05-2024 17:44,22.3940731
e2eaa26bc9,42,239,2,25-05-2024 10:45,25-05-2024 11:22,60.16141651
7f1d96c9c7,75,163,2,25-05-2024 09:51,25-05-2024 10:24,45.89255288
e0a9c0e017,74,262,2,25-05-2024 17:22,25-05-2024 17:32,46.61541459
f80c2a0312,74,262,2,25-05-2024 09:30,25-05-2024 09:58,25.43890087
9bf7139f6b,74,262,2,25-05-2024 14:01,25-05-2024 14:27,69.30340151
388ba4637f,75,141,1,25-05-2024 10:51,25-05-2024 11:32,49.43395407
8feac2da46,41,239,2,25-05-2024 09:57,25-05-2024 10:39,13.82306662
1c7b2978bf,42,236,2,25-05-2024 02:53,25-05-2024 03:28,75.70561598
65d8b23fc4,74,236,2,25-05-2024 05:17,25-05-2024 06:09,54.86090095
c2d1b615d8,74,262,2,25-05-2024 05:10,25-05-2024 05:54,13.90879254
94cfa55e01,74,237,2,25-05-2024 14:49,25-05-2024 15:10,81.88903535
fca1551797,41,142,2,25-05-2024 05:46,25-05-2024 06:35,23.54388834
4fcc4228d1,75,162,2,25-05-2024 20:43,25-05-2024 21:12,76.8863749
26f41f3bae,74,238,2,25-05-2024 10:19,25-05-2024 10:59,53.06955481
8c22ed890a,74,141,2,25-05-2024 00:23,25-05-2024 00:42,82.7732261
f34507f3fd,41,239,2,25-05-2024 07:59,25-05-2024 08:39,79.23502225
ce1b72ff03,74,141,2,25-05-2024 14:58,25-05-2024 15:05,48.89597392
60f41fb783,74,140,2,25-05-2024 09:27,25-05-2024 09:36,17.18943679
36b6051082,74,237,2,25-05-2024 12:41,25-05-2024 13:11,77.42814406
145534399e,74,141,2,25-05-2024 23:29,26-05-2024 00:18,29.40679092
bef1d81f7b,74,263,2,25-05-2024 21:43,25-05-2024 21:56,58.94473071
bfbbf1576b,74,236,2,25-05-2024 17:55,25-05-2024 18:06,56.22086204
3fb804ff72,116,238,2,25-05-2024 21:20,25-05-2024 21:45,36.9852773
f71d3b7cb1,75,140,2,25-05-2024 13:50,25-05-2024 14:24,63.50942775
1ca2a5222a,43,143,2,25-05-2024 07:44,25-05-2024 08:09,94.94085852
29291eac46,75,142,2,25-05-2024 07:29,25-05-2024 08:15,68.38871991
d385b66376,74,140,2,25-05-2024 00:08,25-05-2024 00:52,40.55289033
874b27fc43,166,236,2,25-05-2024 09:09,25-05-2024 09:35,96.05481709
9d5befef9b,75,262,2,25-05-2024 17:58,25-05-2024 18:48,41.03006689
2255e72a6f,166,143,2,25-05-2024 03:43,25-05-2024 04:14,86.79540252
1f0d785105,74,236,2,25-05-2024 20:08,25-05-2024 21:05,10.22077926
fcdec7e932,74,236,2,25-05-2024 01:50,25-05-2024 02:23,84.55141362
9b26001f52,74,236,2,25-05-2024 19:10,25-05-2024 19:59,11.26871083
b7191aedcc,43,141,2,25-05-2024 21:18,25-05-2024 22:15,13.27739975
28bc9a9b25,74,236,2,25-05-2024 23:12,25-05-2024 23:36,72.12918933
4b917685d1,166,142,2,25-05-2024 06:57,25-05-2024 07:15,77.1333586
1fa913ff6c,74,162,2,25-05-2024 16:44,25-05-2024 17:18,17.36934211
7e78a135b9,74,141,2,25-05-2024 02:32,25-05-2024 02:58,20.69224085
c03672d758,41,237,1,25-05-2024 09:24,25-05-2024 09:57,70.06557796
4f8fe60bc4,75,229,2,25-05-2024 19:58,25-05-2024 20:43,81.29650278
563577a9aa,74,237,2,25-05-2024 05:03,25-05-2024 05:52,89.54970624
3d1c57187b,74,263,2,25-05-2024 19:22,25-05-2024 19:49,75.28013874
421425dffa,74,237,2,25-05-2024 16:47,25-05-2024 17:13,64.40144821
5ebad1ea62,74,237,2,25-05-2024 05:16,25-05-2024 05:45,16.22069869
4600b6a379,74,236,2,25-05-2024 10:12,25-05-2024 10:47,14.14944154
7fbd8d0187,74,263,2,25-05-2024 22:08,25-05-2024 22:43,75.42223641
b8ca30a211,43,141,2,25-05-2024 19:43,25-05-2024 20:18,47.482097
431797e44b,74,236,2,25-05-2024 22:36,25-05-2024 22:42,84.02701604
f16bfaa0dd,75,237,2,25-05-2024 05:40,25-05-2024 06:35,21.09438272
a07d28edc1,75,263,2,25-05-2024 18:52,25-05-2024 19:36,64.74787543
2e4fb3ce8c,74,141,2,25-05-2024 12:39,25-05-2024 13:25,43.87169903
80a503d145,74,140,2,25-05-2024 20:36,25-05-2024 20:53,76.49726111
e3a199d06f,43,236,2,25-05-2024 16:16,25-05-2024 16:46,47.62066075
08f5c773e9,74,238,2,25-05-2024 17:54,25-05-2024 18:48,83.27472199
5fbb80cc82,75,48,2,25-05-2024 10:53,25-05-2024 11:34,28.9882426
00d7ed3232,74,262,2,25-05-2024 15:28,25-05-2024 15:41,76.25409628
9e650fbb00,74,162,2,25-05-2024 07:45,25-05-2024 07:51,22.37815865
7aae86f72c,236,229,2,25-05-2024 17:19,25-05-2024 18:09,19.22947547
2de49fbbf1,75,161,2,25-05-2024 10:06,25-05-2024 10:54,72.25770609
07a19fa7c4,74,262,2,25-05-2024 16:45,25-05-2024 17:43,18.42576422
e65e7310b0,74,238,2,25-05-2024 17:12,25-05-2024 17:40,69.87375287
db4ef5be29,74,262,2,25-05-2024 14:28,25-05-2024 15:12,56.63177117
6f006ba731,74,236,2,25-05-2024 22:16,25-05-2024 22:54,73.5562136
8526cf53d5,74,263,2,25-05-2024 21:39,25-05-2024 22:22,71.84274531
557ff50ad3,74,236,2,25-05-2024 01:55,25-05-2024 02:20,15.14545269
38e79ada3e,74,262,2,25-05-2024 03:38,25-05-2024 04:22,81.22825391
c56b54c78f,74,236,2,25-05-2024 10:11,25-05-2024 10:41,19.3033864
986665b67e,75,238,2,25-05-2024 00:40,25-05-2024 00:52,79.79672466
6f45b29b61,74,262,2,25-05-2024 22:19,25-05-2024 22:55,75.10893709
74c5f3e801,166,239,2,25-05-2024 19:36,25-05-2024 20:02,99.94452237
065f5fc0bb,75,239,2,25-05-2024 02:15,25-05-2024 03:09,66.83843804
f8dc8237ec,74,263,2,25-05-2024 10:57,25-05-2024 11:09,25.71981616
0d2aec3764,75,238,2,25-05-2024 01:23,25-05-2024 01:41,46.3344183
946429329f,74,262,2,25-05-2024 09:42,25-05-2024 10:20,88.82951577
440c0ae080,74,263,1,25-05-2024 10:07,25-05-2024 10:18,65.46441777
e3d7ae611c,74,263,2,25-05-2024 21:38,25-05-2024 22:11,71.12122165
50aec4a366,74,238,2,25-05-2024 09:10,25-05-2024 09:20,71.39680417
346f6fa79e,166,142,2,25-05-2024 02:33,25-05-2024 02:54,68.81382868
7ce03fa911,166,143,2,25-05-2024 02:28,25-05-2024 03:13,96.97805896
9173df5d7c,74,236,2,25-05-2024 02:03,25-05-2024 02:44,69.18523842
ad4fc3a1c5,75,140,2,25-05-2024 02:38,25-05-2024 03:21,76.14600653
9234492d98,74,238,2,25-05-2024 02:56,25-05-2024 03:46,67.98137743
ff7b92ee17,74,236,2,25-05-2024 21:34,25-05-2024 22:09,33.01407045
19e55e9c92,74,262,2,25-05-2024 21:30,25-05-2024 21:43,37.12065963
fed1793007,74,262,2,25-05-2024 10:09,25-05-2024 10:35,59.0796773
70ef22898c,74,236,2,25-05-2024 22:29,25-05-2024 23:12,84.62829471
6d9e28b1f9,74,263,2,25-05-2024 16:55,25-05-2024 17:10,90.00063393
337ab64944,74,236,2,25-05-2024 09:27,25-05-2024 10:17,63.48577684
a0cecf5457,74,238,2,25-05-2024 21:52,25-05-2024 22:40,28.13395722
b3466c2034,74,236,2,25-05-2024 19:49,25-05-2024 20:11,44.01148631
8a4b331243,74,43,2,25-05-2024 22:16,25-05-2024 22:58,12.09868752
1eabacb8b1,75,140,2,25-05-2024 06:52,25-05-2024 07:38,11.12346311
f325a4e8b3,74,238,2,25-05-2024 05:04,25-05-2024 05:44,91.56780747
035150a408,74,236,2,25-05-2024 05:33,25-05-2024 05:58,20.02974867
54b10b0487,74,141,2,25-05-2024 20:53,25-05-2024 21:06,22.67055563
0366a01fd4,166,238,2,25-05-2024 11:53,25-05-2024 12:10,88.90583079
79a431bd15,43,162,2,25-05-2024 15:22,25-05-2024 16:13,59.30887886
8ce5b40429,41,236,2,25-05-2024 12:46,25-05-2024 13:37,45.86964379
d49e082f78,75,141,2,25-05-2024 17:52,25-05-2024 18:34,10.73770858
a0d3e58f8c,74,236,2,25-05-2024 11:15,25-05-2024 11:42,39.91341665
4502a31e83,74,236,2,25-05-2024 14:35,25-05-2024 14:45,38.39396789
2995a9b3e8,75,236,2,25-05-2024 08:20,25-05-2024 08:33,66.1338846
937e65bce2,97,49,2,25-05-2024 10:29,25-05-2024 11:28,40.30160884
27ebfcba68,166,236,2,25-05-2024 00:49,25-05-2024 01:12,33.10600783
9d79709ed3,66,181,1,25-05-2024 15:59,25-05-2024 16:39,53.96720621
ac43b63952,112,233,2,25-05-2024 17:47,25-05-2024 18:19,57.02251326
466c651dd8,95,196,2,25-05-2024 10:46,25-05-2024 10:55,36.55172192
a2dbf1e8ee,116,151,2,25-05-2024 18:00,25-05-2024 18:39,26.27610638
70d9557ef4,75,42,2,25-05-2024 01:31,25-05-2024 01:59,48.33953389
a960b904d5,74,151,1,25-05-2024 05:46,25-05-2024 06:31,22.5279128
65ed56bb88,74,42,1,25-05-2024 13:20,25-05-2024 14:07,67.21931034
1031996b2e,129,7,2,25-05-2024 17:55,25-05-2024 18:06,88.30691061
bbd9a53227,95,83,2,25-05-2024 04:11,25-05-2024 04:30,25.54570544
d3adefd2aa,43,140,2,25-05-2024 02:15,25-05-2024 02:54,41.22574719
4e33981a01,25,54,2,25-05-2024 16:16,25-05-2024 17:01,99.46856543
c1ae8aec49,43,140,1,25-05-2024 06:27,25-05-2024 07:01,10.16211604
81f73a2616,166,142,2,25-05-2024 06:00,25-05-2024 06:17,26.86634246
5c18a88199,74,263,2,25-05-2024 12:47,25-05-2024 13:11,30.0566175
018df33027,255,148,2,25-05-2024 04:16,25-05-2024 05:15,67.06570051
6af249b0a6,41,75,2,25-05-2024 00:31,25-05-2024 00:52,80.22391767
2eb1435b9d,166,166,2,25-05-2024 08:51,25-05-2024 09:40,35.30329606
e18c67e61b,82,129,1,25-05-2024 01:57,25-05-2024 02:36,13.03063623
7e00c6eaee,93,95,2,25-05-2024 11:35,25-05-2024 11:57,64.62786582
97dba26377,244,24,2,25-05-2024 17:08,25-05-2024 17:21,80.83023992
2f7d7c5568,130,121,2,25-05-2024 07:41,25-05-2024 07:51,30.81841989
042ce1628c,244,42,2,25-05-2024 10:47,25-05-2024 11:34,70.97372396
aa8c47fce2,41,75,2,25-05-2024 20:35,25-05-2024 21:02,18.00575847
c2d696b866,95,56,2,25-05-2024 00:08,25-05-2024 00:27,46.8988108
57977a6412,82,226,2,25-05-2024 23:02,25-05-2024 23:57,45.54901129
1ede681b23,116,74,2,25-05-2024 07:52,25-05-2024 08:08,54.7548206
534dba9537,130,197,2,25-05-2024 04:16,25-05-2024 04:39,57.98561529
180789a2a5,74,24,2,25-05-2024 09:57,25-05-2024 10:45,35.52093961
6c207cbdf6,93,92,2,25-05-2024 02:42,25-05-2024 03:37,69.30398835
28a905a31b,78,213,2,25-05-2024 03:57,25-05-2024 04:45,16.96602937
9a9371fae9,41,247,2,25-05-2024 08:03,25-05-2024 08:26,81.99159531
87b398c284,97,217,1,25-05-2024 18:12,25-05-2024 18:58,27.10077688
e90cf5dfd2,95,135,2,25-05-2024 18:59,25-05-2024 19:54,25.08116205
671e522d84,82,135,1,25-05-2024 23:06,25-05-2024 23:48,20.15686569
dceaa5ad58,82,160,2,25-05-2024 22:36,25-05-2024 22:45,29.23105076
fa0088eaf3,95,56,2,25-05-2024 14:45,25-05-2024 15:34,17.13046084
5d7a3c4d63,95,102,2,25-05-2024 13:40,25-05-2024 14:31,77.58711495
0611fd9d82,74,166,2,25-05-2024 05:06,25-05-2024 05:44,14.07018151
0b69103424,260,129,2,25-05-2024 03:04,25-05-2024 03:26,19.33261826
4bae95e3da,74,43,2,25-05-2024 19:51,25-05-2024 20:17,61.93094619
96f2ba2095,43,24,2,25-05-2024 21:23,25-05-2024 21:47,74.08203022
8d0a47c614,152,151,2,25-05-2024 16:02,25-05-2024 16:49,15.97731042
93c162ff67,74,151,2,25-05-2024 21:44,25-05-2024 22:07,77.8333353
bd520adadf,24,75,1,25-05-2024 16:57,25-05-2024 17:46,81.1424715
a5d886ccc2,74,238,2,25-05-2024 23:58,26-05-2024 00:53,58.75713421
872f2a13b7,134,216,2,25-05-2024 01:53,25-05-2024 02:33,37.93712547
27d594a2f1,159,75,2,25-05-2024 23:41,26-05-2024 00:29,59.36668755
d26bbd1a39,74,24,1,25-05-2024 02:47,25-05-2024 03:03,80.00147226
7870e14bd4,65,66,2,25-05-2024 00:16,25-05-2024 00:40,71.97503949
ccdda12085,69,159,2,25-05-2024 14:34,25-05-2024 14:46,17.96979967
e5ba9195cc,74,24,2,25-05-2024 08:43,25-05-2024 09:25,73.05692111
f843569f07,65,61,1,25-05-2024 16:38,25-05-2024 17:19,21.20969856
3dccca4155,166,42,1,25-05-2024 15:18,25-05-2024 15:58,67.76511413
291e6d867d,25,181,2,25-05-2024 20:12,25-05-2024 21:08,76.48460362
59f41a73ec,41,74,2,25-05-2024 18:33,25-05-2024 19:12,84.60052923
ae1a17275e,83,138,2,25-05-2024 20:23,25-05-2024 21:02,24.5141992
39f1011642,210,210,2,25-05-2024 08:39,25-05-2024 08:51,60.42462577
0d491f2558,159,152,2,25-05-2024 19:37,25-05-2024 20:08,43.95792643
7c4129118c,95,130,2,25-05-2024 06:16,25-05-2024 06:38,41.18052725
fbb5b4cedc,243,243,1,25-05-2024 11:47,25-05-2024 11:58,52.4072993
6e7809b43e,74,116,2,25-05-2024 04:00,25-05-2024 04:40,57.11108803
d5e55894a1,33,49,1,25-05-2024 18:41,25-05-2024 19:19,28.19077006
5d3c7cbf81,95,95,2,25-05-2024 02:30,25-05-2024 03:13,67.02605671
54aebdb90b,43,42,1,25-05-2024 12:18,25-05-2024 12:40,70.9675995
6d6b30e583,74,116,2,25-05-2024 17:52,25-05-2024 18:23,73.02785647
472ffcf13f,95,56,2,25-05-2024 03:23,25-05-2024 03:33,62.52654129
b46f022d2a,157,82,2,25-05-2024 10:48,25-05-2024 11:19,39.54612265
cac8fb451c,65,17,1,25-05-2024 00:28,25-05-2024 00:57,15.7978119
ce029a9008,82,82,2,25-05-2024 21:33,25-05-2024 22:20,16.78986594
8f1b305d94,95,28,2,25-05-2024 22:45,25-05-2024 23:19,68.4988264
4526f346b3,82,129,1,25-05-2024 16:59,25-05-2024 17:30,20.48707035
1f76bf80e0,181,17,2,25-05-2024 05:19,25-05-2024 06:02,32.81698612
243569fc53,41,75,2,25-05-2024 03:25,25-05-2024 04:05,31.90788823
c984e0d245,74,42,2,25-05-2024 10:19,25-05-2024 10:59,58.99734935
f832f46795,42,116,2,25-05-2024 01:13,25-05-2024 01:34,95.2981535
7247c28736,260,82,2,25-05-2024 12:08,25-05-2024 12:39,69.51080951
78658d12f8,42,244,2,25-05-2024 20:44,25-05-2024 21:14,9.795861766
9014c0afb5,75,42,2,25-05-2024 19:38,25-05-2024 20:31,83.65113286
4e9989afce,116,74,2,25-05-2024 06:36,25-05-2024 07:11,45.11879608
229bac160c,41,116,2,25-05-2024 17:28,25-05-2024 18:19,87.99737222
